timestamp,deviceId,channelIndex,value
1779950681712,sim-1,2,7.085625
1779950681712,sim-1,3,6.947148
1779950681712,sim-1,4,9.360260
1779950681712,sim-1,5,8.349818
1779950681712,sim-1,6,-4.555352
1779950681712,sim-1,7,-0.332065
1779950681712,sim-1,8,6.423034
1779950681712,sim-1,9,9.932206
1779950681712,sim-1,10,1.813147
1779950681712,sim-1,11,8.843127
1779950681712,sim-1,12,0.930284
1779950681712,sim-1,13,6.752879
1779950681712,sim-1,14,8.035655
1779950681712,sim-1,15,-6.048358
1779950681712,sim-1,16,102.121033
1779950681712,sim-1,17,22.530369
1779950681762,sim-1,0,9.758230
1779950681762,sim-1,1,7.556819
1779950681762,sim-1,2,5.021462
1779950681762,sim-1,3,1.516340
1779950681762,sim-1,4,-1.869422
1779950681762,sim-1,5,8.243144
1779950681762,sim-1,6,-8.727674
1779950681762,sim-1,7,3.719112
1779950681762,sim-1,8,-8.680686
1779950681762,sim-1,9,-9.575242
1779950681762,sim-1,10,-5.671388
1779950681762,sim-1,11,-8.631663
1779950681762,sim-1,12,-0.209887
1779950681762,sim-1,13,6.993174
1779950681762,sim-1,14,-3.191822
1779950681762,sim-1,15,-1.677876
1779950681762,sim-1,16,102.120053
1779950681762,sim-1,17,22.599223
1779950681812,sim-1,0,6.471643
1779950681812,sim-1,1,9.129685
1779950681812,sim-1,2,0.374430
1779950681812,sim-1,3,5.928602
1779950681812,sim-1,4,-2.876926
1779950681812,sim-1,5,-2.298506
1779950681812,sim-1,6,2.544515
1779950681812,sim-1,7,-1.592274
1779950681812,sim-1,8,-9.069908
1779950681812,sim-1,9,-8.214670
1779950681812,sim-1,10,0.366548
1779950681812,sim-1,11,-4.809831
1779950681812,sim-1,12,-3.055577
1779950681812,sim-1,13,6.265923
1779950681812,sim-1,14,8.367695
1779950681812,sim-1,15,8.323038
1779950681812,sim-1,16,102.293353
1779950681812,sim-1,17,22.583986
1779950681862,sim-1,0,-5.068166
1779950681862,sim-1,1,1.025211
1779950681862,sim-1,2,-0.261153
1779950681862,sim-1,3,5.739049
1779950681862,sim-1,4,4.987917
1779950681862,sim-1,5,5.950613
1779950681862,sim-1,6,8.642841
1779950681862,sim-1,7,1.811460
1779950681862,sim-1,8,-7.834093
1779950681862,sim-1,9,-7.679300
1779950681862,sim-1,10,7.488052
1779950681862,sim-1,11,7.898045
1779950681862,sim-1,12,0.630050
1779950681862,sim-1,13,5.039082
1779950681862,sim-1,14,1.766225
1779950681862,sim-1,15,-3.864385
1779950681862,sim-1,16,102.165705
1779950681862,sim-1,17,22.539421
1779950681912,sim-1,0,8.810342
1779950681912,sim-1,1,-9.622996
1779950681912,sim-1,2,-8.799539
1779950681912,sim-1,3,9.400861
1779950681912,sim-1,4,-9.839439
1779950681912,sim-1,5,-1.133472
1779950681912,sim-1,6,-2.539272
1779950681912,sim-1,7,-7.610003
1779950681912,sim-1,8,-1.896985
1779950681912,sim-1,9,-1.102941
1779950681912,sim-1,10,-9.400635
1779950681912,sim-1,11,-0.542593
1779950681912,sim-1,12,-6.184102
1779950681912,sim-1,13,8.922580
1779950681912,sim-1,14,4.327568
1779950681912,sim-1,15,-4.305512
1779950681912,sim-1,16,102.218570
1779950681912,sim-1,17,22.608420
1779950681962,sim-1,0,-6.761127
1779950681962,sim-1,1,2.670400
1779950681962,sim-1,2,-8.970879
1779950681962,sim-1,3,-8.817740
1779950681962,sim-1,4,-1.025657
1779950681962,sim-1,5,-0.466884
1779950681962,sim-1,6,8.544445
1779950681962,sim-1,7,4.112295
1779950681962,sim-1,8,0.836803
1779950681962,sim-1,9,-9.231461
1779950681962,sim-1,10,2.329152
1779950681962,sim-1,11,4.670885
1779950681962,sim-1,12,-7.184617
1779950681962,sim-1,13,-6.751112
1779950681962,sim-1,14,9.982735
1779950681962,sim-1,15,-7.488165
1779950681962,sim-1,16,102.212302
1779950681962,sim-1,17,22.582750
1779950682012,sim-1,0,0.452748
1779950682012,sim-1,1,4.753455
1779950682012,sim-1,2,-8.050692
1779950682012,sim-1,3,-3.159243
1779950682012,sim-1,4,-4.807958
1779950682012,sim-1,5,-9.976609
1779950682012,sim-1,6,-8.137095
1779950682012,sim-1,7,-4.083260
1779950682012,sim-1,8,-5.064189
1779950682012,sim-1,9,0.990397
1779950682012,sim-1,10,0.199495
1779950682012,sim-1,11,-7.082454
1779950682012,sim-1,12,2.154265
1779950682012,sim-1,13,2.070524
1779950682012,sim-1,14,1.502552
1779950682012,sim-1,15,-0.323303
1779950682012,sim-1,16,102.225709
1779950682012,sim-1,17,22.584806
1779950682063,sim-1,0,-1.975519
1779950682063,sim-1,1,4.133663
1779950682063,sim-1,2,-1.865128
1779950682063,sim-1,3,-0.692052
1779950682063,sim-1,4,-6.032752
1779950682063,sim-1,5,9.857058
1779950682063,sim-1,6,-2.494375
1779950682063,sim-1,7,-2.145174
1779950682063,sim-1,8,7.160412
1779950682063,sim-1,9,9.668398
1779950682063,sim-1,10,9.788825
1779950682063,sim-1,11,2.628112
1779950682063,sim-1,12,-8.901085
1779950682063,sim-1,13,-1.777528
1779950682063,sim-1,14,-7.459545
1779950682063,sim-1,15,-5.009588
1779950682063,sim-1,16,102.341062
1779950682063,sim-1,17,22.596288
1779950682112,sim-1,0,-7.027162
1779950682112,sim-1,1,8.981598
1779950682112,sim-1,2,3.933743
1779950682112,sim-1,3,-2.214605
1779950682112,sim-1,4,-8.353431
1779950682112,sim-1,5,9.781522
1779950682112,sim-1,6,-6.402824
1779950682112,sim-1,7,-7.946195
1779950682112,sim-1,8,4.890181
1779950682112,sim-1,9,-0.117879
1779950682112,sim-1,10,-0.947674
1779950682112,sim-1,11,7.407791
1779950682112,sim-1,12,-4.883977
1779950682112,sim-1,13,-5.039239
1779950682112,sim-1,14,-7.279630
1779950682112,sim-1,15,4.886617
1779950682112,sim-1,16,102.267075
1779950682112,sim-1,17,22.578665
1779950682162,sim-1,0,-2.001329
1779950682162,sim-1,1,4.671429
1779950682162,sim-1,2,7.941850
1779950682162,sim-1,3,-9.131640
1779950682162,sim-1,4,-9.949615
1779950682162,sim-1,5,-7.819528
1779950682162,sim-1,6,-0.998506
1779950682162,sim-1,7,-1.325334
1779950682162,sim-1,8,-0.491668
1779950682162,sim-1,9,3.266381
1779950682162,sim-1,10,3.464431
1779950682162,sim-1,11,3.754368
1779950682162,sim-1,12,6.883868
1779950682162,sim-1,13,7.958888
1779950682162,sim-1,14,6.535759
1779950682162,sim-1,15,8.770832
1779950682162,sim-1,16,102.266614
1779950682162,sim-1,17,22.543524
1779950823130,sim-1,0,0.400887
1779950823130,sim-1,1,-0.618728
1779950823130,sim-1,2,6.954827
1779950823130,sim-1,3,1.396129
1779950823130,sim-1,4,-9.920990
1779950823130,sim-1,5,0.878451
1779950823130,sim-1,6,-0.348852
1779950823130,sim-1,7,2.611186
1779950823130,sim-1,8,3.501191
1779950823130,sim-1,9,-4.255725
1779950823130,sim-1,10,-8.858176
1779950823130,sim-1,11,-0.566451
1779950823130,sim-1,12,2.464448
1779950823130,sim-1,13,-5.746053
1779950823130,sim-1,14,2.010396
1779950823130,sim-1,15,2.094324
1779950823130,sim-1,16,101.369135
1779950823130,sim-1,17,22.484512
1779950823180,sim-1,0,-8.180246
1779950823180,sim-1,1,-1.271470
1779950823180,sim-1,2,5.902041
1779950823180,sim-1,3,9.245488
1779950823180,sim-1,4,2.380287
1779950823180,sim-1,5,-1.873475
1779950823180,sim-1,6,-0.485466
1779950823180,sim-1,7,2.681480
1779950823180,sim-1,8,5.586208
1779950823180,sim-1,9,-1.828177
1779950823180,sim-1,10,-3.843979
1779950823180,sim-1,11,-1.021373
1779950823180,sim-1,12,-0.167816
1779950823180,sim-1,13,-6.044059
1779950823180,sim-1,14,0.652195
1779950823180,sim-1,15,-2.052519
1779950823180,sim-1,16,101.337506
1779950823180,sim-1,17,22.530111
1779950823230,sim-1,0,6.981700
1779950823230,sim-1,1,5.080389
1779950823230,sim-1,2,2.272116
1779950823230,sim-1,3,1.553602
1779950823230,sim-1,4,-9.513301
1779950823230,sim-1,5,-0.806831
1779950823230,sim-1,6,-2.400169
1779950823230,sim-1,7,-1.731582
1779950823230,sim-1,8,0.221145
1779950823230,sim-1,9,8.337634
1779950823230,sim-1,10,6.485656
1779950823230,sim-1,11,5.981510
1779950823230,sim-1,12,-9.706247
1779950823230,sim-1,13,-0.252437
1779950823230,sim-1,14,-5.034441
1779950823230,sim-1,15,8.111546
1779950823230,sim-1,16,101.366164
1779950823230,sim-1,17,22.476784
1779950823280,sim-1,0,2.157472
1779950823280,sim-1,1,1.116173
1779950823280,sim-1,2,6.181236
1779950823280,sim-1,3,-6.215035
1779950823280,sim-1,4,5.790847
1779950823280,sim-1,5,4.129245
1779950823280,sim-1,6,2.667270
1779950823280,sim-1,7,-6.742302
1779950823280,sim-1,8,8.418993
1779950823280,sim-1,9,0.537130
1779950823280,sim-1,10,9.527710
1779950823280,sim-1,11,8.978652
1779950823280,sim-1,12,8.624761
1779950823280,sim-1,13,-0.966991
1779950823280,sim-1,14,-6.291254
1779950823280,sim-1,15,3.418995
1779950823280,sim-1,16,101.306762
1779950823280,sim-1,17,22.531844
1779950823330,sim-1,0,8.977711
1779950823330,sim-1,1,4.613893
1779950823330,sim-1,2,-8.527757
1779950823330,sim-1,3,7.140315
1779950823330,sim-1,4,6.619417
1779950823330,sim-1,5,-2.708171
1779950823330,sim-1,6,-9.415351
1779950823330,sim-1,7,2.800350
1779950823330,sim-1,8,-3.055961
1779950823330,sim-1,9,0.206082
1779950823330,sim-1,10,9.566817
1779950823330,sim-1,11,-9.896038
1779950823330,sim-1,12,-8.487948
1779950823330,sim-1,13,-4.036693
1779950823330,sim-1,14,3.874699
1779950823330,sim-1,15,-4.829789
1779950823330,sim-1,16,101.392161
1779950823330,sim-1,17,22.481132
1779950823380,sim-1,0,-3.192431
1779950823380,sim-1,1,7.109374
1779950823380,sim-1,2,-5.157763
1779950823380,sim-1,3,6.719136
1779950823380,sim-1,4,2.567213
1779950823380,sim-1,5,-5.780927
1779950823380,sim-1,6,3.730922
1779950823380,sim-1,7,8.491237
1779950823380,sim-1,8,6.706393
1779950823380,sim-1,9,4.675997
1779950823380,sim-1,10,1.746200
1779950823380,sim-1,11,7.106791
1779950823380,sim-1,12,-1.607099
1779950823380,sim-1,13,7.507428
1779950823380,sim-1,14,4.421659
1779950823380,sim-1,15,-6.716828
1779950823380,sim-1,16,101.290285
1779950823380,sim-1,17,22.533964
1779950823430,sim-1,0,-7.645361
1779950823430,sim-1,1,6.168967
1779950823430,sim-1,2,4.454278
1779950823430,sim-1,3,-0.364385
1779950823430,sim-1,4,1.498019
1779950823430,sim-1,5,7.480387
1779950823430,sim-1,6,-6.291031
1779950823430,sim-1,7,0.607700
1779950823430,sim-1,8,3.375990
1779950823430,sim-1,9,-7.486729
1779950823430,sim-1,10,-3.650953
1779950823430,sim-1,11,-6.352989
1779950823430,sim-1,12,-1.259875
1779950823430,sim-1,13,-5.221947
1779950823430,sim-1,14,1.866871
1779950823430,sim-1,15,7.326291
1779950823430,sim-1,16,101.425097
1779950823430,sim-1,17,22.510538
